## 1.1.1
## assembly	: /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/5.Montagem-Flye/Scer2_q10_l500/assembly.fasta
## coverage	 bam0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/Scer2_q10_l500_Flye.bam
## taxonomy	 tax0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/assembly.blastn.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6	superkingdom.s.7	superkingdom.c.8	phylum.t.9	phylum.s.10	phylum.c.11	order.t.12	order.s.13	order.c.14	family.t.15	family.s.16	family.c.17	genus.t.18	genus.s.19	genus.c.20	species.t.21	species.s.22	species.c.23
contig_543	22274	0.3768	0	4.8282	undef	400662.0	0	Ascomycota	400662.0	0	Saccharomycetales	400662.0	0	Saccharomycetaceae	400662.0	0	Saccharomyces	400662.0	0	Saccharomyces cerevisiae	400662.0	0
contig_544	8301	0.3479	0	3.3588	undef	102550.0	0	Ascomycota	102550.0	0	Saccharomycetales	102550.0	0	Saccharomycetaceae	102550.0	0	Saccharomyces	102550.0	0	Saccharomyces cerevisiae	102550.0	0
contig_545	17082	0.394	0	3.4976	undef	308521.0	0	Ascomycota	308521.0	0	Saccharomycetales	308521.0	0	Saccharomycetaceae	308521.0	0	Saccharomyces	308521.0	0	Saccharomyces cerevisiae	308521.0	0
contig_546	3988	0.3987	0	6.492	undef	71424.0	0	Ascomycota	71424.0	0	Saccharomycetales	71424.0	0	Saccharomycetaceae	71424.0	0	Saccharomyces	71424.0	0	Saccharomyces cerevisiae	71424.0	0
contig_547	7093	0.3787	0	3.3693	undef	125927.0	0	Ascomycota	125927.0	0	Saccharomycetales	125927.0	0	Saccharomycetaceae	125927.0	0	Saccharomyces	125927.0	0	Saccharomyces cerevisiae	125927.0	0
contig_548	7012	0.3996	0	2.5562	undef	125310.0	0	Ascomycota	125310.0	0	Saccharomycetales	125310.0	0	Saccharomycetaceae	125310.0	0	Saccharomyces	125310.0	0	Saccharomyces cerevisiae	125310.0	0
contig_549	18821	0.3736	0	4.8675	undef	334101.0	0	Ascomycota	334101.0	0	Saccharomycetales	334101.0	0	Saccharomycetaceae	334101.0	0	Saccharomyces	334101.0	0	Saccharomyces cerevisiae	334101.0	0
contig_55	9266	0.3904	0	3.4389	undef	160642.0	0	Ascomycota	160642.0	0	Saccharomycetales	160642.0	0	Saccharomycetaceae	160642.0	0	Saccharomyces	160642.0	0	Saccharomyces cerevisiae	160642.0	0
contig_550	4910	0.434	0	4.8673	undef	88921.0	0	Ascomycota	88921.0	0	Saccharomycetales	88921.0	0	Saccharomycetaceae	88921.0	0	Saccharomyces	88921.0	0	Saccharomyces cerevisiae	88921.0	0
contig_551	12772	0.3804	0	4.6779	undef	224259.0	0	Ascomycota	224259.0	0	Saccharomycetales	224259.0	0	Saccharomycetaceae	224259.0	0	Saccharomyces	224259.0	0	Saccharomyces cerevisiae	224259.0	0
contig_552	20573	0.3815	0	2.5169	undef	292377.0	0	Ascomycota	292377.0	0	Saccharomycetales	292377.0	0	Saccharomycetaceae	292377.0	0	Saccharomyces	292377.0	0	Saccharomyces cerevisiae	292377.0	0
contig_553	12008	0.4036	0	3.9805	undef	204599.0	0	Ascomycota	204599.0	0	Saccharomycetales	204599.0	0	Saccharomycetaceae	204599.0	0	Saccharomyces	204599.0	0	Saccharomyces cerevisiae	204599.0	0
contig_554	23430	0.3949	0	3.23	undef	358783.0	0	Ascomycota	358783.0	0	Saccharomycetales	358783.0	0	Saccharomycetaceae	358783.0	0	Saccharomyces	358783.0	0	Saccharomyces cerevisiae	358783.0	0
contig_555	10141	0.3828	0	3.535	undef	183541.0	0	Ascomycota	183541.0	0	Saccharomycetales	183541.0	0	Saccharomycetaceae	183541.0	0	Saccharomyces	183541.0	0	Saccharomyces cerevisiae	183541.0	0
contig_556	10463	0.3802	0	3.6165	undef	182721.0	0	Ascomycota	182721.0	0	Saccharomycetales	182721.0	0	Saccharomycetaceae	182721.0	0	Saccharomyces	182721.0	0	Saccharomyces cerevisiae	182721.0	0
contig_557	5683	0.3713	0	2.1026	undef	97571.0	0	Ascomycota	97571.0	0	Saccharomycetales	97571.0	0	Saccharomycetaceae	97571.0	0	Saccharomyces	97571.0	0	Saccharomyces cerevisiae	97571.0	0
contig_558	15843	0.387	0	3.5198	undef	279875.0	0	Ascomycota	279875.0	0	Saccharomycetales	279875.0	0	Saccharomycetaceae	279875.0	0	Saccharomyces	279875.0	0	Saccharomyces cerevisiae	279875.0	0
contig_559	8184	0.3763	0	3.8936	undef	144787.0	0	Ascomycota	144787.0	0	Saccharomycetales	144787.0	0	Saccharomycetaceae	144787.0	0	Saccharomyces	144787.0	0	Saccharomyces cerevisiae	144787.0	0
contig_56	3724	0.3539	0	4.2783	undef	67896.0	0	Ascomycota	67896.0	0	Saccharomycetales	67896.0	0	Saccharomycetaceae	67896.0	0	Saccharomyces	67896.0	0	Saccharomyces cerevisiae	67896.0	0
contig_560	8093	0.3928	0	4.4295	undef	131550.0	0	Ascomycota	131550.0	0	Saccharomycetales	131550.0	0	Saccharomycetaceae	131550.0	0	Saccharomyces	131550.0	0	Saccharomyces cerevisiae	131550.0	0
contig_561	3976	0.4072	0	7.0125	undef	72203.0	0	Ascomycota	72203.0	0	Saccharomycetales	72203.0	0	Saccharomycetaceae	72203.0	0	Saccharomyces	72203.0	0	Saccharomyces cerevisiae	72203.0	0
contig_562	8246	0.3738	0	5.0719	undef	112059.0	0	Ascomycota	112059.0	0	Saccharomycetales	112059.0	0	Saccharomycetaceae	112059.0	0	Saccharomyces	112059.0	0	Saccharomyces cerevisiae	112059.0	0
contig_563	2667	0.3825	0	7.4674	undef	47996.0	0	Ascomycota	47996.0	0	Saccharomycetales	47996.0	0	Saccharomycetaceae	47996.0	0	Saccharomyces	47996.0	0	Saccharomyces cerevisiae	47996.0	0
contig_564	13145	0.3824	0	3.7877	undef	199650.0	0	Ascomycota	199650.0	0	Saccharomycetales	199650.0	0	Saccharomycetaceae	199650.0	0	Saccharomyces	199650.0	0	Saccharomyces cerevisiae	199650.0	0
contig_565	3086	0.4112	0	3.8721	undef	51140.0	0	Ascomycota	51140.0	0	Saccharomycetales	51140.0	0	Saccharomycetaceae	51140.0	0	Saccharomyces	51140.0	0	Saccharomyces cerevisiae	51140.0	0
contig_566	5251	0.3879	0	4.172	undef	90198.0	0	Ascomycota	90198.0	0	Saccharomycetales	90198.0	0	Saccharomycetaceae	90198.0	0	Saccharomyces	90198.0	0	Saccharomyces cerevisiae	90198.0	0
contig_567	2379	0.3813	0	3.3486	undef	42845.0	0	Ascomycota	42845.0	0	Saccharomycetales	42845.0	0	Saccharomycetaceae	42845.0	0	Saccharomyces	42845.0	0	Saccharomyces cerevisiae	42845.0	0
contig_568	5002	0.3908	0	4.7778	undef	88391.0	0	Ascomycota	88391.0	0	Saccharomycetales	88391.0	0	Saccharomycetaceae	88391.0	0	Saccharomyces	88391.0	0	Saccharomyces cerevisiae	88391.0	0
contig_569	7246	0.3723	0	3.573	undef	128152.0	0	Ascomycota	128152.0	0	Saccharomycetales	128152.0	0	Saccharomycetaceae	128152.0	0	Saccharomyces	128152.0	0	Saccharomyces cerevisiae	128152.0	0
contig_57	15514	0.3745	0	2.8242	undef	259605.0	0	Ascomycota	259605.0	0	Saccharomycetales	259605.0	0	Saccharomycetaceae	259605.0	0	Saccharomyces	259605.0	0	Saccharomyces cerevisiae	259605.0	0
contig_570	4345	0.3618	0	5.9586	undef	76108.0	0	Ascomycota	76108.0	0	Saccharomycetales	76108.0	0	Saccharomycetaceae	76108.0	0	Saccharomyces	76108.0	0	Saccharomyces cerevisiae	76108.0	0
contig_571	6126	0.3645	0	3.251	undef	108801.0	0	Ascomycota	108801.0	0	Saccharomycetales	108801.0	0	Saccharomycetaceae	108801.0	0	Saccharomyces	108801.0	0	Saccharomyces cerevisiae	108801.0	0
contig_572	4322	0.3778	0	4.1471	undef	69571.0	0	Ascomycota	69571.0	0	Saccharomycetales	69571.0	0	Saccharomycetaceae	69571.0	0	Saccharomyces	69571.0	0	Saccharomyces cerevisiae	69571.0	0
contig_573	6046	0.3779	0	5.2704	undef	105242.0	0	Ascomycota	105242.0	0	Saccharomycetales	105242.0	0	Saccharomycetaceae	105242.0	0	Saccharomyces	105242.0	0	Saccharomyces cerevisiae	105242.0	0
contig_574	14547	0.3722	0	4.1071	undef	263708.0	0	Ascomycota	263708.0	0	Saccharomycetales	263708.0	0	Saccharomycetaceae	263708.0	0	Saccharomyces	263708.0	0	Saccharomyces cerevisiae	263708.0	0
contig_575	2848	0.3574	0	6.2935	undef	39130.0	0	Ascomycota	39130.0	0	Saccharomycetales	39130.0	0	Saccharomycetaceae	39130.0	0	Saccharomyces	39130.0	0	Saccharomyces cerevisiae	39130.0	0
contig_576	10768	0.381	0	4.2539	undef	189699.0	0	Ascomycota	189699.0	0	Saccharomycetales	189699.0	0	Saccharomycetaceae	189699.0	0	Saccharomyces	189699.0	0	Saccharomyces cerevisiae	189699.0	0
contig_577	11630	0.3819	0	4.966	undef	205114.0	0	Ascomycota	205114.0	0	Saccharomycetales	205114.0	0	Saccharomycetaceae	205114.0	0	Saccharomyces	205114.0	0	Saccharomyces cerevisiae	205114.0	0
contig_578	19723	0.4059	0	1.8176	undef	297288.0	0	Ascomycota	297288.0	0	Saccharomycetales	297288.0	0	Saccharomycetaceae	297288.0	0	Saccharomyces	297288.0	0	Saccharomyces cerevisiae	297288.0	0
contig_579	6907	0.3741	0	6.0551	undef	126184.0	0	Ascomycota	126184.0	0	Saccharomycetales	126184.0	0	Saccharomycetaceae	126184.0	0	Saccharomyces	126184.0	0	Saccharomyces cerevisiae	126184.0	0
contig_580	4819	0.3717	0	3.7194	undef	86018.0	0	Ascomycota	86018.0	0	Saccharomycetales	86018.0	0	Saccharomycetaceae	86018.0	0	Saccharomyces	86018.0	0	Saccharomyces cerevisiae	86018.0	0
contig_581	9293	0.3652	0	5.3577	undef	168308.0	0	Ascomycota	168308.0	0	Saccharomycetales	168308.0	0	Saccharomycetaceae	168308.0	0	Saccharomyces	168308.0	0	Saccharomyces cerevisiae	168308.0	0
contig_582	8962	0.3673	0	4.0	undef	161223.0	0	Ascomycota	161223.0	0	Saccharomycetales	161223.0	0	Saccharomycetaceae	161223.0	0	Saccharomyces	161223.0	0	Saccharomyces cerevisiae	161223.0	0
contig_583	5836	0.389	0	3.7538	undef	101446.0	0	Ascomycota	101446.0	0	Saccharomycetales	101446.0	0	Saccharomycetaceae	101446.0	0	Saccharomyces	101446.0	0	Saccharomyces cerevisiae	101446.0	0
contig_584	2544	0.3939	0	6.2627	undef	45970.0	0	Ascomycota	45970.0	0	Saccharomycetales	45970.0	0	Saccharomycetaceae	45970.0	0	Saccharomyces	45970.0	0	Saccharomyces cerevisiae	45970.0	0
contig_585	2404	0.3611	0	9.1128	undef	43790.0	0	Ascomycota	43790.0	0	Saccharomycetales	43790.0	0	Saccharomycetaceae	43790.0	0	Saccharomyces	43790.0	0	Saccharomyces cerevisiae	43790.0	0
contig_586	8255	0.3765	0	3.8601	undef	146348.0	0	Ascomycota	146348.0	0	Saccharomycetales	146348.0	0	Saccharomycetaceae	146348.0	0	Saccharomyces	146348.0	0	Saccharomyces cerevisiae	146348.0	0
contig_587	2544	0.3711	0	7.8284	undef	46802.0	0	Ascomycota	46802.0	0	Saccharomycetales	46802.0	0	Saccharomycetaceae	46802.0	0	Saccharomyces	46802.0	0	Saccharomyces cerevisiae	46802.0	0
contig_588	6939	0.365	0	3.7311	undef	119480.0	0	Ascomycota	119480.0	0	Saccharomycetales	119480.0	0	Saccharomycetaceae	119480.0	0	Saccharomyces	119480.0	0	Saccharomyces cerevisiae	119480.0	0
contig_589	5158	0.3625	0	6.1778	undef	82680.0	0	Ascomycota	82680.0	0	Saccharomycetales	82680.0	0	Saccharomycetaceae	82680.0	0	Saccharomyces	82680.0	0	Saccharomyces cerevisiae	82680.0	0
contig_59	5802	0.39	0	3.0893	undef	98235.0	0	Ascomycota	98235.0	0	Saccharomycetales	98235.0	0	Saccharomycetaceae	98235.0	0	Saccharomyces	98235.0	0	Saccharomyces cerevisiae	98235.0	0
contig_590	2265	0.3695	0	5.2756	undef	39931.0	0	Ascomycota	39931.0	0	Saccharomycetales	39931.0	0	Saccharomycetaceae	39931.0	0	Saccharomyces	39931.0	0	Saccharomyces cerevisiae	39931.0	0
contig_591	3105	0.389	0	5.1312	undef	56745.0	0	Ascomycota	56745.0	0	Saccharomycetales	56745.0	0	Saccharomycetaceae	56745.0	0	Saccharomyces	56745.0	0	Saccharomyces cerevisiae	56745.0	0
contig_592	6222	0.4474	0	5.1213	undef	113320.0	0	Ascomycota	113320.0	0	Saccharomycetales	113320.0	0	Saccharomycetaceae	113320.0	0	Saccharomyces	113320.0	0	Saccharomyces cerevisiae	113320.0	0
contig_593	8061	0.4205	0	4.4471	undef	142160.0	0	Ascomycota	142160.0	0	Saccharomycetales	142160.0	0	Saccharomycetaceae	142160.0	0	Saccharomyces	142160.0	0	Saccharomyces cerevisiae	142160.0	0
contig_594	5197	0.4008	0	4.2153	undef	93333.0	0	Ascomycota	93333.0	0	Saccharomycetales	93333.0	0	Saccharomycetaceae	93333.0	0	Saccharomyces	93333.0	0	Saccharomyces cerevisiae	93333.0	0
contig_595	19919	0.4158	0	2.9995	undef	346486.0	0	Ascomycota	346486.0	0	Saccharomycetales	346486.0	0	Saccharomycetaceae	346486.0	0	Saccharomyces	346486.0	0	Saccharomyces cerevisiae	346486.0	0
contig_596	8666	0.3762	0	2.7577	undef	151084.0	0	Ascomycota	151084.0	0	Saccharomycetales	151084.0	0	Saccharomycetaceae	151084.0	0	Saccharomyces	151084.0	0	Saccharomyces cerevisiae	151084.0	0
contig_597	8110	0.3932	0	3.1924	undef	142983.0	0	Ascomycota	142983.0	0	Saccharomycetales	142983.0	0	Saccharomycetaceae	142983.0	0	Saccharomyces	142983.0	0	Saccharomyces cerevisiae	142983.0	0
contig_598	11310	0.3865	0	2.8174	undef	194996.0	0	Ascomycota	194996.0	0	Saccharomycetales	194996.0	0	Saccharomycetaceae	194996.0	0	Saccharomyces	194996.0	0	Saccharomyces cerevisiae	194996.0	0
contig_60	13582	0.3656	0	3.8124	undef	242629.0	0	Ascomycota	242629.0	0	Saccharomycetales	242629.0	0	Saccharomycetaceae	242629.0	0	Saccharomyces	242629.0	0	Saccharomyces cerevisiae	242629.0	0
contig_601	19729	0.3975	0	4.5425	undef	355282.0	0	Ascomycota	355282.0	0	Saccharomycetales	355282.0	0	Saccharomycetaceae	355282.0	0	Saccharomyces	355282.0	0	Saccharomyces cerevisiae	355282.0	0
contig_602	3336	0.4005	0	6.5669	undef	60053.0	0	Ascomycota	60053.0	0	Saccharomycetales	60053.0	0	Saccharomycetaceae	60053.0	0	Saccharomyces	60053.0	0	Saccharomyces cerevisiae	60053.0	0
contig_603	13355	0.3838	0	3.4299	undef	222484.0	0	Ascomycota	222484.0	0	Saccharomycetales	222484.0	0	Saccharomycetaceae	222484.0	0	Saccharomyces	222484.0	0	Saccharomyces cerevisiae	222484.0	0
contig_604	29713	0.3826	0	2.8821	undef	521269.0	0	Ascomycota	521269.0	0	Saccharomycetales	521269.0	0	Saccharomycetaceae	521269.0	0	Saccharomyces	521269.0	0	Saccharomyces cerevisiae	521269.0	0
contig_605	11521	0.3842	0	4.6673	undef	204583.0	0	Ascomycota	204583.0	0	Saccharomycetales	204583.0	0	Saccharomycetaceae	204583.0	0	Saccharomyces	204583.0	0	Saccharomyces cerevisiae	204583.0	0
contig_606	4068	0.3628	0	7.833	undef	67444.0	0	Ascomycota	67444.0	0	Saccharomycetales	67444.0	0	Saccharomycetaceae	67444.0	0	Saccharomyces	67444.0	0	Saccharomyces cerevisiae	60709.0	1
contig_607	15052	0.3662	0	5.2925	undef	266551.0	0	Ascomycota	266551.0	0	Saccharomycetales	266551.0	0	Saccharomycetaceae	266551.0	0	Saccharomyces	266551.0	0	Saccharomyces cerevisiae	266551.0	0
contig_608	2844	0.448	0	5.6021	undef	51329.0	0	Ascomycota	51329.0	0	Saccharomycetales	51329.0	0	Saccharomycetaceae	51329.0	0	Saccharomyces	51329.0	0	Saccharomyces cerevisiae	51329.0	0
contig_609	2734	0.3837	0	6.556	undef	49796.0	0	Ascomycota	49796.0	0	Saccharomycetales	49796.0	0	Saccharomycetaceae	49796.0	0	Saccharomyces	49796.0	0	Saccharomyces cerevisiae	49796.0	0
contig_61	13150	0.3678	0	3.4833	undef	213626.0	0	Ascomycota	213626.0	0	Saccharomycetales	213626.0	0	Saccharomycetaceae	213626.0	0	Saccharomyces	213626.0	0	Saccharomyces cerevisiae	213626.0	0
contig_610	9277	0.4026	0	2.7908	undef	164399.0	0	Ascomycota	164399.0	0	Saccharomycetales	164399.0	0	Saccharomycetaceae	164399.0	0	Saccharomyces	164399.0	0	Saccharomyces cerevisiae	164399.0	0
contig_611	6687	0.3774	0	5.6587	undef	120864.0	0	Ascomycota	120864.0	0	Saccharomycetales	120864.0	0	Saccharomycetaceae	120864.0	0	Saccharomyces	120864.0	0	Saccharomyces cerevisiae	120864.0	0
contig_612	18233	0.379	0	4.2599	undef	319694.0	0	Ascomycota	319694.0	0	Saccharomycetales	319694.0	0	Saccharomycetaceae	319694.0	0	Saccharomyces	319694.0	0	Saccharomyces cerevisiae	319694.0	0
contig_613	22636	0.3746	0	4.2231	undef	406298.0	0	Ascomycota	406298.0	0	Saccharomycetales	406298.0	0	Saccharomycetaceae	406298.0	0	Saccharomyces	406298.0	0	Saccharomyces cerevisiae	406298.0	0
contig_614	13885	0.3716	0	4.5898	undef	241788.0	0	Ascomycota	241788.0	0	Saccharomycetales	241788.0	0	Saccharomycetaceae	241788.0	0	Saccharomyces	241788.0	0	Saccharomyces cerevisiae	241788.0	0
contig_615	6646	0.407	0	4.4949	undef	117676.0	0	Ascomycota	117676.0	0	Saccharomycetales	117676.0	0	Saccharomycetaceae	117676.0	0	Saccharomyces	117676.0	0	Saccharomyces cerevisiae	117676.0	0
contig_616	8478	0.3727	0	3.0538	undef	149392.0	0	Ascomycota	149392.0	0	Saccharomycetales	149392.0	0	Saccharomycetaceae	149392.0	0	Saccharomyces	149392.0	0	Saccharomyces cerevisiae	149392.0	0
contig_617	3160	0.4661	0	6.3024	undef	55100.0	0	Ascomycota	55100.0	0	Saccharomycetales	55100.0	0	Saccharomycetaceae	55100.0	0	Saccharomyces	55100.0	0	Saccharomyces cerevisiae	55100.0	0
contig_618	9242	0.3809	0	4.9563	undef	162216.0	0	Ascomycota	162216.0	0	Saccharomycetales	162216.0	0	Saccharomycetaceae	162216.0	0	Saccharomyces	162216.0	0	Saccharomyces cerevisiae	162216.0	0
contig_619	6319	0.3694	0	4.7275	undef	113426.0	0	Ascomycota	113426.0	0	Saccharomycetales	113426.0	0	Saccharomycetaceae	113426.0	0	Saccharomyces	113426.0	0	Saccharomyces cerevisiae	113426.0	0
contig_620	2693	0.3758	0	6.6558	undef	34410.0	0	Ascomycota	34410.0	0	Saccharomycetales	34410.0	0	Saccharomycetaceae	34410.0	0	Saccharomyces	34410.0	0	Saccharomyces cerevisiae	34410.0	0
contig_621	13877	0.3749	0	4.3054	undef	247706.0	0	Ascomycota	247706.0	0	Saccharomycetales	247706.0	0	Saccharomycetaceae	247706.0	0	Saccharomyces	247706.0	0	Saccharomyces cerevisiae	247706.0	0
contig_622	10099	0.3825	0	4.3385	undef	182503.0	0	Ascomycota	182503.0	0	Saccharomycetales	182503.0	0	Saccharomycetaceae	182503.0	0	Saccharomyces	182503.0	0	Saccharomyces cerevisiae	182503.0	0
contig_623	2399	0.3489	0	4.981	undef	42134.0	0	Ascomycota	42134.0	0	Saccharomycetales	42134.0	0	Saccharomycetaceae	42134.0	0	Saccharomyces	42134.0	0	Saccharomyces cerevisiae	42134.0	0
contig_624	5002	0.3836	0	3.9815	undef	88672.0	0	Ascomycota	88672.0	0	Saccharomycetales	88672.0	0	Saccharomycetaceae	88672.0	0	Saccharomyces	88672.0	0	Saccharomyces cerevisiae	88672.0	0
contig_625	4902	0.3688	0	4.469	undef	87848.0	0	Ascomycota	87848.0	0	Saccharomycetales	87848.0	0	Saccharomycetaceae	87848.0	0	Saccharomyces	87848.0	0	Saccharomyces cerevisiae	87848.0	0
contig_626	7818	0.3833	0	5.0948	undef	142606.0	0	Ascomycota	142606.0	0	Saccharomycetales	142606.0	0	Saccharomycetaceae	142606.0	0	Saccharomyces	142606.0	0	Saccharomyces cerevisiae	142606.0	0
contig_627	6790	0.3934	0	5.5728	undef	123704.0	0	Ascomycota	123704.0	0	Saccharomycetales	123704.0	0	Saccharomycetaceae	123704.0	0	Saccharomyces	123704.0	0	Saccharomyces cerevisiae	123704.0	0
contig_628	3006	0.3959	0	6.6253	undef	54492.0	0	Ascomycota	54492.0	0	Saccharomycetales	54492.0	0	Saccharomycetaceae	54492.0	0	Saccharomyces	54492.0	0	Saccharomyces cerevisiae	49042.0	1
contig_629	8100	0.4011	0	4.9174	undef	143820.0	0	Ascomycota	143820.0	0	Saccharomycetales	143820.0	0	Saccharomycetaceae	143820.0	0	Saccharomyces	143820.0	0	Saccharomyces cerevisiae	143820.0	0
contig_630	7133	0.3729	0	2.792	undef	122425.0	0	Ascomycota	122425.0	0	Saccharomycetales	122425.0	0	Saccharomycetaceae	122425.0	0	Saccharomyces	122425.0	0	Saccharomyces cerevisiae	122425.0	0
contig_631	3418	0.3543	0	3.496	undef	49370.0	0	Ascomycota	49370.0	0	Saccharomycetales	49370.0	0	Saccharomycetaceae	49370.0	0	Saccharomyces	49370.0	0	Saccharomyces cerevisiae	49370.0	0
contig_632	11413	0.3699	0	2.792	undef	201807.0	0	Ascomycota	201807.0	0	Saccharomycetales	201807.0	0	Saccharomycetaceae	201807.0	0	Saccharomyces	201807.0	0	Saccharomyces cerevisiae	201807.0	0
contig_633	8409	0.4047	0	2.1315	undef	145170.0	0	Ascomycota	145170.0	0	Saccharomycetales	145170.0	0	Saccharomycetaceae	145170.0	0	Saccharomyces	145170.0	0	Saccharomyces cerevisiae	145170.0	0
contig_634	10075	0.3806	0	3.5581	undef	138705.0	0	Ascomycota	138705.0	0	Saccharomycetales	138705.0	0	Saccharomycetaceae	138705.0	0	Saccharomyces	138705.0	0	Saccharomyces cerevisiae	138705.0	0
contig_635	7590	0.4166	0	4.723	undef	133570.0	0	Ascomycota	133570.0	0	Saccharomycetales	133570.0	0	Saccharomycetaceae	133570.0	0	Saccharomyces	133570.0	0	Saccharomyces cerevisiae	133570.0	0
contig_636	4331	0.3752	0	4.1385	undef	76770.0	0	Ascomycota	76770.0	0	Saccharomycetales	76770.0	0	Saccharomycetaceae	76770.0	0	Saccharomyces	76770.0	0	Saccharomyces cerevisiae	76770.0	0
contig_637	13719	0.3918	0	2.0323	undef	211259.0	0	Ascomycota	211259.0	0	Saccharomycetales	211259.0	0	Saccharomycetaceae	211259.0	0	Saccharomyces	211259.0	0	Saccharomyces cerevisiae	211259.0	0
contig_638	10205	0.3909	0	4.4886	undef	176068.0	0	Ascomycota	176068.0	0	Saccharomycetales	176068.0	0	Saccharomycetaceae	176068.0	0	Saccharomyces	176068.0	0	Saccharomyces cerevisiae	176068.0	0
contig_639	3316	0.3821	0	5.4053	undef	60021.0	0	Ascomycota	60021.0	0	Saccharomycetales	60021.0	0	Saccharomycetaceae	60021.0	0	Saccharomyces	60021.0	0	Saccharomyces cerevisiae	60021.0	0
contig_640	15285	0.381	0	2.4756	undef	267504.0	0	Ascomycota	267504.0	0	Saccharomycetales	267504.0	0	Saccharomycetaceae	267504.0	0	Saccharomyces	267504.0	0	Saccharomyces cerevisiae	267504.0	0
contig_641	2526	0.382	0	3.9421	undef	43870.0	0	Ascomycota	43870.0	0	Saccharomycetales	43870.0	0	Saccharomycetaceae	43870.0	0	Saccharomyces	43870.0	0	Saccharomyces cerevisiae	43870.0	0
contig_642	11236	0.3645	0	5.4947	undef	201354.0	0	Ascomycota	201354.0	0	Saccharomycetales	201354.0	0	Saccharomycetaceae	201354.0	0	Saccharomyces	201354.0	0	Saccharomyces cerevisiae	201354.0	0
contig_643	3368	0.3697	0	5.3218	undef	57338.0	0	Ascomycota	57338.0	0	Saccharomycetales	57338.0	0	Saccharomycetaceae	57338.0	0	Saccharomyces	57338.0	0	Saccharomyces cerevisiae	57338.0	0
contig_644	7027	0.4219	0	4.5346	undef	123128.0	0	Ascomycota	123128.0	0	Saccharomycetales	123128.0	0	Saccharomycetaceae	123128.0	0	Saccharomyces	123128.0	0	Saccharomyces cerevisiae	123128.0	0
contig_645	6927	0.3649	0	3.1626	undef	124160.0	0	Ascomycota	124160.0	0	Saccharomycetales	124160.0	0	Saccharomycetaceae	124160.0	0	Saccharomyces	124160.0	0	Saccharomyces cerevisiae	124160.0	0
contig_646	3012	0.3748	0	6.6121	undef	52851.0	0	Ascomycota	52851.0	0	Saccharomycetales	52851.0	0	Saccharomycetaceae	52851.0	0	Saccharomyces	52851.0	0	Saccharomyces cerevisiae	52851.0	0
contig_647	18502	0.3672	0	3.875	undef	327776.0	0	Ascomycota	327776.0	0	Saccharomycetales	327776.0	0	Saccharomycetaceae	327776.0	0	Saccharomyces	327776.0	0	Saccharomyces cerevisiae	327776.0	0
contig_648	9947	0.3661	0	2.6028	undef	174251.0	0	Ascomycota	174251.0	0	Saccharomycetales	174251.0	0	Saccharomycetaceae	174251.0	0	Saccharomyces	174251.0	0	Saccharomyces cerevisiae	174251.0	0
contig_649	5665	0.3972	0	3.8671	undef	102308.0	0	Ascomycota	102308.0	0	Saccharomycetales	102308.0	0	Saccharomycetaceae	102308.0	0	Saccharomyces	102308.0	0	Saccharomyces cerevisiae	102308.0	0
contig_650	4470	0.4136	0	4.4554	undef	75962.0	0	Ascomycota	75962.0	0	Saccharomycetales	75962.0	0	Saccharomycetaceae	75962.0	0	Saccharomyces	75962.0	0	Saccharomyces cerevisiae	75962.0	0
contig_651	17888	0.3943	0	3.674	undef	318999.0	0	Ascomycota	318999.0	0	Saccharomycetales	318999.0	0	Saccharomycetaceae	318999.0	0	Saccharomyces	318999.0	0	Saccharomyces cerevisiae	318999.0	0
contig_652	7967	0.361	0	4.2496	undef	144259.0	0	Ascomycota	144259.0	0	Saccharomycetales	144259.0	0	Saccharomycetaceae	144259.0	0	Saccharomyces	144259.0	0	Saccharomyces cerevisiae	144259.0	0
contig_653	8444	0.401	0	4.0095	undef	144174.0	0	Ascomycota	144174.0	0	Saccharomycetales	144174.0	0	Saccharomycetaceae	144174.0	0	Saccharomyces	144174.0	0	Saccharomyces cerevisiae	144174.0	0
contig_654	7113	0.3963	0	3.3599	undef	122554.0	0	Ascomycota	122554.0	0	Saccharomycetales	122554.0	0	Saccharomycetaceae	122554.0	0	Saccharomyces	122554.0	0	Saccharomyces cerevisiae	122554.0	0
contig_655	15352	0.3889	0	3.2431	undef	264171.0	0	Ascomycota	264171.0	0	Saccharomycetales	264171.0	0	Saccharomycetaceae	264171.0	0	Saccharomyces	264171.0	0	Saccharomyces cerevisiae	264171.0	0
contig_656	5066	0.4274	0	2.3587	undef	89293.0	0	Ascomycota	89293.0	0	Saccharomycetales	89293.0	0	Saccharomycetaceae	89293.0	0	Saccharomyces	89293.0	0	Saccharomyces cerevisiae	89293.0	0
contig_657	2808	0.39	0	5.6739	undef	50920.0	0	Ascomycota	50920.0	0	Saccharomycetales	50920.0	0	Saccharomycetaceae	50920.0	0	Saccharomyces	50920.0	0	Saccharomyces cerevisiae	50920.0	0
